ecommerce_platform_exists,cart_element_found,price_pattern_found,num_currencies_found,ecommerce_keywords_count,anchor_buy_ratio,num_html_tags,text_to_html_ratio,word_count,anchor_count,avg_price_dom_position,url,label,has_kw_cart,has_kw_00,has_kw_shop,has_kw_accessories,has_kw_shopping,has_kw_2025,has_kw_shipping,has_kw_world,has_kw_news,has_kw_ir,has_kw_products,has_kw_eur,has_kw_brands,has_kw_delivery,has_kw_items,has_kw_resources,has_kw_payment,has_kw_ai,has_kw_live,has_kw_community
0,0,1,0,2,0.007,1813,0.006,1019,134,883.588,https://www.beinsports.com/,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0
0,0,1,0,0,0.01,1528,0.032,1143,196,547.747,https://www.transfermarkt.com/,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,1,0.006,1390,0.013,1421,166,805.353,https://www.mykhel.com/,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0
0,0,1,0,1,0.033,745,0.047,535,150,471.667,https://www.indiansportsnews.com/,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.0,1203,0.028,1119,267,-1.0,https://www.yallakora.com/,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,1,0.002,3142,0.03,4402,427,1258.237,https://www.sportskeeda.com/,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0
1,0,1,0,1,0.003,2117,0.013,2137,356,1242.455,https://www.sportingnews.com/,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0
0,0,1,0,2,0.007,4907,0.003,1536,289,4187.241,https://www.bleacherreport.com/,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1
0,0,1,0,2,0.009,1690,0.015,1131,212,586.169,https://www.theathletic.com/,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0
0,1,0,0,0,0.006,3002,0.023,1663,352,-1.0,https://www.spotify.com/,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,1,0,0,0,0.003,9857,0.006,2226,341,3633.407,https://www.youtube.com/music/,0,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0
0,1,0,0,0,0.0,622,0.011,726,38,-1.0,https://soundcloud.com/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0,1,0,0,1,0.014,6157,0.014,1760,664,-1.0,https://music.apple.com/,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0,0,1,0,0,0.0,629,0.025,772,39,225.739,https://www.pandora.com/,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,1,0,1,0.014,833,0.026,804,72,379.0,https://www.deezer.com/,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,1
0,0,0,0,0,0.0,1093,0.011,391,74,-1.0,https://www.tidal.com/,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,1,0,1,0.0,798,0.031,1010,121,193.954,https://www.qobuz.com/,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0,1,1,0,1,0.006,2342,0.021,2223,176,1247.741,https://www.siriusxm.com/,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0
0,1,1,0,1,0.083,3138,0.024,2355,569,1609.373,https://bandcamp.com/,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,1,0,0,0,0.012,1482,0.018,1123,82,6.0,https://www.last.fm/,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1
0,1,0,0,0,0.018,1171,0.004,684,111,218.364,https://genius.com/,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1
0,1,0,0,2,0.011,3592,0.018,3285,556,1588.857,https://www.billboard.com/,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0
1,1,0,0,1,0.012,1956,0.012,2030,166,-1.0,https://pitchfork.com/,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0
0,1,0,0,0,0.0,2221,0.015,2248,240,987.947,https://www.rollingstone.com/,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,1
0,1,1,0,3,0.009,1519,0.012,1072,213,718.5,https://www.nme.com/,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0
0,1,0,0,0,0.005,1233,0.011,861,206,427.667,https://stereogum.com/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0,0,0,0,1,0.0,996,0.042,1042,212,-1.0,https://www.allmusic.com/,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,1,0,0,0,0.039,2379,0.004,833,205,1921.417,https://www.shazam.com/,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,0,0.0,1711,0.012,994,110,960.667,https://www.iheart.com/,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0,0,1,0,0,0.0,1385,0.016,1242,115,368.9,https://tunein.com/,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0
0,0,0,0,0,0.0,1269,0.021,1092,200,20.0,https://www.accuweather.com/,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0
0,0,1,0,1,0.0,682,0.026,359,62,272.444,https://www.mixcloud.com/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0,0,0,0,1,0.003,4187,0.015,2032,638,-1.0,https://www.audiomack.com/,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1,0,0,0,0,0.0,1781,0.026,1154,413,18.0,https://www.reverbnation.com/,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1
0,0,0,0,0,0.012,660,0.051,869,81,8.333,https://www.ableton.com/,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1
0,1,0,0,0,0.0,778,0.021,988,55,-1.0,https://www.soundtrap.com/,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,0,0,0,0.0,2110,0.006,1250,114,1031.8,https://soundation.com/,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1
1,1,1,0,0,0.062,628,0.011,787,80,148.778,https://www.native-instruments.com/,0,0,0,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0.0,1032,0.098,997,218,-1.0,https://www.yamaha.com/,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,1,0,1,0
0,0,0,0,0,0.0,1362,0.079,803,283,-1.0,https://www.midifan.com/,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0.0,887,0.02,447,76,-1.0,https://splice.com/,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1
0,1,1,0,2,0.0,1509,0.04,1215,279,991.867,https://looperman.com/,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,1
0,0,0,0,0,0.02,2009,0.027,3483,198,300.706,https://www.musicradar.com/,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,1,0
0,0,0,0,0,0.0,543,0.104,651,113,-1.0,https://www.sonicstate.com/,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1
1,0,0,0,0,0.003,2119,0.029,2062,375,933.36,https://www.ultimate-guitar.com/,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1
0,0,0,0,0,0.0,777,0.066,701,203,-1.0,https://www.guitartabs.cc/,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.0,1571,0.012,632,75,-1.0,https://www.songsterr.com/,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.0,95,0.049,285,15,-1.0,pornhub.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,4,0.015,1719,0.004,1400,267,-1.0,xvideos.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0,1,0,0,0,0.002,2222,0.017,675,453,17.0,xhamster.com,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0,0,0,0,0,0.0,234,0.026,115,26,-1.0,onlyfans.com,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0.0,3593,0.011,1655,438,12.667,rutube.ru,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,2,0,0.0,881,0.004,532,54,-1.0,yandex.com.tr,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,1,1,0,2,0.009,6665,0.173,21976,1791,1513.909,theporndude.com,0,0,0,1,0,0,1,0,1,1,0,0,0,1,1,0,1,0,1,1,1
0,0,0,1,0,0.012,1527,0.037,1420,167,-1.0,patreon.com,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
0,0,0,0,0,0.0,2955,0.008,1076,335,-1.0,xhamsterlive.com,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0,1,0,0,0,0.011,1697,0.004,1458,266,-1.0,xvideos.es,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,0,0,0,0.054,1282,0.041,1052,204,-1.0,thisvid.com,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1
1,1,0,0,0,0.004,2701,0.016,1960,237,915.333,deviantart.com,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,1,1,0,1,0,1
0,0,0,0,0,0.0,73,0.083,276,14,-1.0,redtube.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.003,2331,0.036,1157,866,-1.0,xnxx.tv,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0,0,0,0,0,0.0,131,0.011,84,3,-1.0,jerkmate.com,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0.0,210,0.041,372,6,-1.0,redgifs.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0,0,0,0,0,0.008,2325,0.044,1545,478,-1.0,pornzog.com,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0
0,0,0,0,0,0.0,671,0.051,403,146,5.333,tktube.com,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.0,976,0.017,705,64,-1.0,farmitoo.com,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,0,1,0.0,670,0.029,668,137,145.923,https://gumroad.com/,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.0,850,0.016,319,180,-1.0,umamusume.net,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,1,1,0.009,2727,0.05,3439,228,1567.474,agrarheute.com,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1,0,0,0,0,0.0,2829,0.064,3165,381,-1.0,farmer.pl,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,1,0,0,0.021,1856,0.037,2363,290,1333.0,gardenia.net,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,0,0,0,0,0.002,2468,0.034,1799,611,-1.0,backyardchickens.com,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1
0,1,0,0,0,0.0,664,0.025,992,62,232.333,pleinchamp.com,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,0,2,0.059,2369,0.008,1054,256,1355.97,farmrio.com,0,1,1,1,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1
1,1,1,0,0,0.0,955,0.008,1464,208,432.846,comprerural.com,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.0,255,0.005,189,11,-1.0,yandex.com,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,0,0,0,0.0,423,0.003,109,18,-1.0,google.co.th,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,0,0,0,0.055,386,0.049,344,55,-1.0,glosbe.com,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,1,0,0,0,0.0,1970,0.036,2123,218,20.333,leo.org,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.0,479,0.058,503,27,7.0,jisho.org,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,2,0.0,844,0.032,1270,76,-1.0,babbel.com,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0
0,1,0,0,0,0.006,768,0.144,478,344,-1.0,lexilogos.com,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.0,306,0.054,179,60,-1.0,mijnwoordenboek.nl,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,2,0,0.0,1163,0.051,1381,267,311.857,meta.ua,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,0,0,0,0,0.0,1573,0.014,1608,193,705.143,onlinedoctranslator.com,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0.081,902,0.116,911,123,230.037,imtranslator.net,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.0,2868,0.025,3538,131,1863.235,easyhindityping.com,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0
0,0,0,0,0,0.036,716,0.058,940,139,-1.0,happyscribe.com,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0
0,0,0,0,0,0.0,425,0.003,109,18,-1.0,google.lk,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,0,0,0,0.0,1131,0.125,2320,376,-1.0,indiatyping.com,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0.0,955,0.063,835,236,-1.0,softcatala.org,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,1,0.012,2657,0.046,2935,83,-1.0,crowdin.com,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1
0,0,1,0,0,0.0,1284,0.046,1262,104,732.379,smartling.com,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0
1,0,0,0,0,0.0,605,0.032,598,106,-1.0,nih.gov,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0
0,0,0,0,0,0.036,1461,0.016,995,195,-1.0,healthline.com,0,0,1,0,0,0,1,0,0,1,0,1,0,1,1,0,1,0,0,1,1
0,0,0,0,1,0.0,517,0.081,740,144,-1.0,clevelandclinic.org,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,1
0,1,0,0,0,0.0,2670,0.005,907,180,-1.0,mayoclinic.org,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1
0,0,0,0,0,0.03,1514,0.017,1501,234,-1.0,webmd.com,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0
0,0,0,0,0,0.019,1633,0.031,1713,316,-1.0,medicalnewstoday.com,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,1,1
0,0,0,0,0,0.0,42,0.018,45,1,15.333,ameli.fr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1,0.0,1415,0.022,1664,213,-1.0,athenahealth.com,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,1,0
0,0,0,0,1,0.0,1306,0.073,1946,175,-1.0,harvard.edu,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1
0,0,0,0,0,0.0,887,0.017,1049,229,-1.0,kp.ru,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0.0,629,0.003,617,113,-1.0,doctolib.fr,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,0,5,0.011,4707,0.029,3565,464,1907.286,aarp.org,0,1,0,0,0,1,1,0,1,1,0,1,0,0,1,1,1,0,1,1,1
0,0,0,0,1,0.003,1059,0.124,1593,340,-1.0,drugs.com,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1
0,0,0,0,0,0.034,327,0.076,351,58,-1.0,medlineplus.gov,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.006,954,0.062,646,172,-1.0,saglik.gov.tr,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1,0.014,1496,0.017,1743,138,26.333,kaiserpermanente.org,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,1
0,1,1,0,2,0.02,3262,0.005,2484,295,1221.0,goodrx.com,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0,0,0,0,0,0.008,1380,0.022,1514,243,475.333,my-personaltrainer.it,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0,1,0,0,2,0.011,14547,0.004,1190,95,-1.0,uhc.com,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,1
1,0,0,0,0,0.004,968,0.084,797,267,-1.0,cdc.gov,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,1,0,1,1,0.008,1781,0.045,2376,246,-1.0,https://squarespace.com/,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,1,1,1,1
1,1,0,0,2,0.0,4240,0.009,2963,188,-1.0,https://wix.com/,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,1,1,1,1
0,0,0,0,0,0.0,660,0.023,549,78,-1.0,https://wordpress.org/,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1
1,1,1,0,0,0.0,1417,0.01,731,174,585.353,https://wordpress.com/,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0
0,0,1,0,0,0.0,711,0.013,599,133,538.2,https://portfolio.adobe.com/,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0,1,0,0,1,0.022,2843,0.007,1476,226,18.0,https://www.behance.net/,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1
0,1,0,0,1,0.003,1916,0.014,773,363,-1.0,https://dribbble.com/,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1
0,1,1,0,3,0.0,1504,0.028,1977,124,752.312,https://www.format.com/,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,1
0,1,0,0,2,0.0,2283,0.055,3601,192,5.0,https://www.pixpa.com/,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,1,0
0,1,0,0,0,0.0,1710,0.002,1235,73,520.471,https://www.carbonmade.com/,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1,0.0,423,0.048,672,26,-1.0,https://www.dunked.com/,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0
0,0,0,0,0,0.0,430,0.075,714,22,-1.0,https://www.fabrik.com/,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,1,1,1,2,0.0,1667,0.068,2328,94,-1.0,https://www.portfoliobox.net/,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,1,0,1,0
0,0,1,1,1,0.0,405,0.034,492,74,136.2,https://www.smugmug.com/,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1
0,1,1,0,2,0.0,2088,0.007,1166,90,542.286,https://www.ucraft.com/,0,0,1,0,0,0,1,1,1,0,0,1,0,0,1,0,1,1,1,1,1
0,1,1,0,1,0.012,2832,0.007,2189,256,1433.625,https://www.webflow.com/,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,1
1,0,1,0,0,0.0,241,0.127,356,50,112.571,https://carrd.co/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0.0,1091,0.016,615,101,-1.0,https://www.notion.so/,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1
0,0,0,0,0,0.0,204,0.006,49,21,-1.0,https://medium.com/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,0,0.044,2345,0.031,1745,436,1253.485,https://dev.to/,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1
0,1,0,0,0,0.0,987,0.001,841,52,416.0,https://hashnode.com/,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1
0,0,0,0,0,0.027,255,0.268,700,37,-1.0,https://github.io/,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0.0,684,0.074,817,95,-1.0,https://codepen.io/,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1
0,0,0,0,0,0.0,455,0.058,445,58,-1.0,https://glitch.com/,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,0,0,1,0.0,1722,0.027,1498,152,-1.0,https://www.netlify.com/,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,1,0,1
0,1,0,0,1,0.0,2855,0.007,763,92,175.6,https://vercel.com/,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1
0,0,0,0,0,0.0,106,0.28,421,17,-1.0,https://read.cv/,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,0,1,0,0,0.0,560,0.006,1120,74,225.615,https://contently.com/,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1
0,1,0,0,1,0.0,907,0.014,1370,132,39.6,https://muckrack.com/,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,1,1,1
0,0,1,0,0,0.0,126,0.092,196,8,26.308,https://pressfolios.com/,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1,1,0,0,0,0.0,671,0.062,1142,74,233.111,https://strikingly.com/,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1
0,0,0,0,0,0.017,3185,0.029,1541,411,-1.0,https://www.canva.com/,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1
1,0,0,0,1,0.016,2343,0.023,1897,190,515.4,https://elementor.com/,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1
1,1,0,0,0,0.004,2701,0.017,2091,237,915.333,https://www.deviantart.com/,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1
0,0,0,0,1,0.013,3012,0.004,693,76,-1.0,https://www.ko-fi.com/,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,1,0,0,1,0.0,1866,0.006,1067,117,700.333,https://www.skillshare.com/,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1
0,1,1,0,1,0.0,2766,0.025,2923,77,1736.5,https://www.masterclass.com/,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,1,1
0,0,0,0,0,0.0,700,0.047,1346,117,253.333,https://neilpatel.com/,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0
1,1,1,0,5,0.04,2770,0.131,10926,651,907.481,https://tim.blog/,0,0,1,1,0,0,1,1,1,0,0,1,0,0,0,0,1,0,1,0,1
0,1,0,0,0,0.015,873,0.011,252,131,-1.0,https://garyvaynerchuk.com/,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
0,0,0,0,1,0.056,964,0.035,1579,124,-1.0,https://marieforleo.com/,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0
1,0,1,0,0,0.027,2031,0.012,2045,183,1504.97,https://tonyrobbins.com/,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,1,1
0,0,0,0,0,0.0,304,0.02,367,29,-1.0,https://jamesclear.com/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,0,0,0.013,1914,0.019,1301,159,-1.0,https://sethgodin.com/,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1
0,0,0,0,1,0.045,405,0.027,572,67,-1.0,https://patflynn.com/,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,1,1,0,1,0.0,706,0.008,507,114,344.3,https://amyporterfield.com/,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0
0,0,0,0,1,0.0,829,0.046,1546,64,-1.0,https://chrisducker.com/,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
0,0,1,0,1,0.037,1671,0.035,1916,215,419.308,https://gretchenrubin.com/,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,1,1,0,0,0.029,340,0.035,337,34,153.545,https://jeffgoins.com/,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.0,630,0.057,646,49,-1.0,https://jaybaer.com/,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0
0,1,0,0,0,0.0,424,0.029,651,41,-1.0,https://calnewport.com/,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0.0,175,0.353,451,61,-1.0,https://sivers.org/,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
1,1,0,0,1,0.017,469,0.011,336,60,-1.0,https://ryanholiday.net/,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,0,0.0,1371,0.122,2786,80,231.381,https://austinknight.com/,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
0,0,0,0,0,0.077,119,0.022,148,13,-1.0,https://simonpan.com/,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
